player_id,name,pos,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,game_AVG,game_OBP,game_SLG,game_OPS
677649,Ezequiel Duran,SS,2025-06-30,Texas Rangers,Baltimore Orioles,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,
679822,Justin Foscue,1B,2025-06-30,Texas Rangers,Baltimore Orioles,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-06-30,Texas Rangers,Baltimore Orioles,5,5,1,2,0,0,1,3,0,2,1,0,0,0.4,0.4,1.0,1.4
664059,Sam Haggerty,CF,2025-06-30,Texas Rangers,Baltimore Orioles,5,5,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-06-30,Texas Rangers,Baltimore Orioles,5,5,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
680737,Michael Helman,CF,2025-06-30,Texas Rangers,Baltimore Orioles,3,2,1,0,0,0,0,0,1,0,1,0,0,0.0,0.333,0.0,0.333
543309,Kyle Higashioka,C,2025-06-30,Texas Rangers,Baltimore Orioles,4,3,0,1,0,0,0,0,1,1,0,0,0,0.333,0.5,0.333,0.833
673962,Josh Jung,3B,2025-06-30,Texas Rangers,Baltimore Orioles,5,5,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
696030,Alejandro Osuna,LF,2025-06-30,Texas Rangers,Baltimore Orioles,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
608369,Corey Seager,SS,2025-06-30,Texas Rangers,Baltimore Orioles,5,4,1,1,0,0,0,0,1,1,0,0,0,0.25,0.4,0.25,0.65
543760,Marcus Semien,2B,2025-06-30,Texas Rangers,Baltimore Orioles,5,3,2,3,0,0,1,2,2,0,0,0,0,1.0,1.0,2.0,3.0
669701,Josh Smith,SS,2025-06-30,Texas Rangers,Baltimore Orioles,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
677649,Ezequiel Duran,SS,2025-07-01,Texas Rangers,Baltimore Orioles,5,4,0,1,1,0,0,0,0,1,0,0,1,0.25,0.4,0.5,0.9
679822,Justin Foscue,1B,2025-07-01,Texas Rangers,Baltimore Orioles,1,1,0,1,1,0,0,2,0,0,0,0,0,1.0,1.0,2.0,3.0
666969,Adolis García,RF,2025-07-01,Texas Rangers,Baltimore Orioles,5,5,1,3,1,0,0,4,0,1,0,0,0,0.6,0.6,0.8,1.4
664059,Sam Haggerty,CF,2025-07-01,Texas Rangers,Baltimore Orioles,4,3,1,1,0,0,0,0,1,0,0,0,0,0.333,0.5,0.333,0.833
641680,Jonah Heim,C,2025-07-01,Texas Rangers,Baltimore Orioles,5,4,0,2,1,0,0,1,1,2,0,0,0,0.5,0.6,0.75,1.35
680737,Michael Helman,CF,2025-07-01,Texas Rangers,Baltimore Orioles,1,0,1,0,0,0,0,0,1,0,0,0,0,,1.0,,1.0
673962,Josh Jung,3B,2025-07-01,Texas Rangers,Baltimore Orioles,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
641856,Billy McKinney,LF,2025-07-01,Texas Rangers,Baltimore Orioles,4,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
696030,Alejandro Osuna,LF,2025-07-01,Texas Rangers,Baltimore Orioles,4,4,1,1,0,0,1,2,0,1,0,0,0,0.25,0.25,1.0,1.25
608369,Corey Seager,SS,2025-07-01,Texas Rangers,Baltimore Orioles,5,4,2,2,2,0,0,0,0,2,0,0,1,0.5,0.6,1.0,1.6
543760,Marcus Semien,2B,2025-07-01,Texas Rangers,Baltimore Orioles,5,3,3,1,0,0,0,0,2,0,1,0,0,0.333,0.6,0.333,0.933
669701,Josh Smith,SS,2025-07-01,Texas Rangers,Baltimore Orioles,5,5,1,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4
669394,Jake Burger,1B,2025-07-02,Texas Rangers,Baltimore Orioles,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
677649,Ezequiel Duran,SS,2025-07-02,Texas Rangers,Baltimore Orioles,4,4,0,1,0,0,0,2,0,1,0,0,0,0.25,0.25,0.25,0.5
666969,Adolis García,RF,2025-07-02,Texas Rangers,Baltimore Orioles,4,4,0,1,0,0,0,0,0,1,0,1,0,0.25,0.25,0.25,0.5
641680,Jonah Heim,C,2025-07-02,Texas Rangers,Baltimore Orioles,4,4,1,2,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0
641856,Billy McKinney,LF,2025-07-02,Texas Rangers,Baltimore Orioles,4,3,1,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25
696030,Alejandro Osuna,LF,2025-07-02,Texas Rangers,Baltimore Orioles,4,3,1,2,0,0,0,0,1,0,1,0,0,0.667,0.75,0.667,1.417
608369,Corey Seager,SS,2025-07-02,Texas Rangers,Baltimore Orioles,4,4,1,1,0,0,1,1,0,1,0,0,0,0.25,0.25,1.0,1.25
543760,Marcus Semien,2B,2025-07-02,Texas Rangers,Baltimore Orioles,4,4,1,1,0,0,1,3,0,1,0,0,0,0.25,0.25,1.0,1.25
669701,Josh Smith,SS,2025-07-02,Texas Rangers,Baltimore Orioles,4,4,1,3,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1.5
669394,Jake Burger,1B,2025-07-04,San Diego Padres,Texas Rangers,4,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
694497,Evan Carter,CF,2025-07-04,San Diego Padres,Texas Rangers,4,3,0,1,0,0,0,0,1,0,2,0,0,0.333,0.5,0.333,0.833
677649,Ezequiel Duran,SS,2025-07-04,San Diego Padres,Texas Rangers,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
666969,Adolis García,RF,2025-07-04,San Diego Padres,Texas Rangers,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
664059,Sam Haggerty,CF,2025-07-04,San Diego Padres,Texas Rangers,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-07-04,San Diego Padres,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-07-04,San Diego Padres,Texas Rangers,4,4,0,1,1,0,0,0,0,1,0,0,0,0.25,0.25,0.5,0.75
696030,Alejandro Osuna,LF,2025-07-04,San Diego Padres,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
608369,Corey Seager,SS,2025-07-04,San Diego Padres,Texas Rangers,5,3,1,1,0,0,0,0,2,1,0,0,0,0.333,0.6,0.333,0.933
543760,Marcus Semien,2B,2025-07-04,San Diego Padres,Texas Rangers,5,4,0,1,1,0,0,2,1,1,0,0,0,0.25,0.4,0.5,0.9
669701,Josh Smith,SS,2025-07-04,San Diego Padres,Texas Rangers,5,3,1,0,0,0,0,0,2,0,0,0,0,0.0,0.4,0.0,0.4
669394,Jake Burger,1B,2025-07-05,San Diego Padres,Texas Rangers,4,3,1,2,0,0,0,0,0,0,0,0,1,0.667,0.75,0.667,1.417
694497,Evan Carter,CF,2025-07-05,San Diego Padres,Texas Rangers,4,4,1,1,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.5
666969,Adolis García,RF,2025-07-05,San Diego Padres,Texas Rangers,5,5,0,1,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4
641680,Jonah Heim,C,2025-07-05,San Diego Padres,Texas Rangers,4,3,1,1,1,0,0,1,1,0,0,0,0,0.333,0.5,0.667,1.167
543309,Kyle Higashioka,C,2025-07-05,San Diego Padres,Texas Rangers,4,3,1,3,0,0,1,5,0,0,1,0,0,1.0,1.0,2.0,3.0
694671,Wyatt Langford,LF,2025-07-05,San Diego Padres,Texas Rangers,4,3,2,1,0,0,0,0,1,1,0,0,0,0.333,0.5,0.333,0.833
608369,Corey Seager,SS,2025-07-05,San Diego Padres,Texas Rangers,5,4,0,0,0,0,0,0,1,1,0,0,0,0.0,0.2,0.0,0.2
543760,Marcus Semien,2B,2025-07-05,San Diego Padres,Texas Rangers,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
669701,Josh Smith,SS,2025-07-05,San Diego Padres,Texas Rangers,5,5,1,2,0,0,1,1,0,1,0,0,0,0.4,0.4,1.0,1.4
669394,Jake Burger,1B,2025-07-06,San Diego Padres,Texas Rangers,3,3,0,2,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.334
694497,Evan Carter,CF,2025-07-06,San Diego Padres,Texas Rangers,4,4,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
677649,Ezequiel Duran,SS,2025-07-06,San Diego Padres,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
666969,Adolis García,RF,2025-07-06,San Diego Padres,Texas Rangers,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
664059,Sam Haggerty,CF,2025-07-06,San Diego Padres,Texas Rangers,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-07-06,San Diego Padres,Texas Rangers,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-07-06,San Diego Padres,Texas Rangers,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
694671,Wyatt Langford,LF,2025-07-06,San Diego Padres,Texas Rangers,4,3,0,0,0,0,0,0,1,2,0,0,0,0.0,0.25,0.0,0.25
608369,Corey Seager,SS,2025-07-06,San Diego Padres,Texas Rangers,4,4,0,1,1,0,0,1,0,2,0,0,0,0.25,0.25,0.5,0.75
543760,Marcus Semien,2B,2025-07-06,San Diego Padres,Texas Rangers,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
669701,Josh Smith,SS,2025-07-06,San Diego Padres,Texas Rangers,3,3,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666
669394,Jake Burger,1B,2025-07-07,Los Angeles Angels,Texas Rangers,4,4,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
694497,Evan Carter,CF,2025-07-07,Los Angeles Angels,Texas Rangers,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
677649,Ezequiel Duran,SS,2025-07-07,Los Angeles Angels,Texas Rangers,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-07-07,Los Angeles Angels,Texas Rangers,4,4,0,1,0,0,0,1,0,0,0,0,0,0.25,0.25,0.25,0.5
664059,Sam Haggerty,CF,2025-07-07,Los Angeles Angels,Texas Rangers,5,5,2,2,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8
641680,Jonah Heim,C,2025-07-07,Los Angeles Angels,Texas Rangers,4,3,0,2,0,0,0,1,1,0,0,0,0,0.667,0.75,0.667,1.417
680737,Michael Helman,CF,2025-07-07,Los Angeles Angels,Texas Rangers,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
694671,Wyatt Langford,LF,2025-07-07,Los Angeles Angels,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
608369,Corey Seager,SS,2025-07-07,Los Angeles Angels,Texas Rangers,5,4,2,2,0,0,1,2,1,0,0,0,0,0.5,0.6,1.25,1.85
543760,Marcus Semien,2B,2025-07-07,Los Angeles Angels,Texas Rangers,5,4,0,0,0,0,0,0,1,2,0,0,0,0.0,0.2,0.0,0.2
669701,Josh Smith,SS,2025-07-07,Los Angeles Angels,Texas Rangers,2,1,0,1,1,0,0,1,0,0,0,0,1,1.0,1.0,2.0,3.0
669394,Jake Burger,1B,2025-07-08,Los Angeles Angels,Texas Rangers,5,5,1,3,0,0,1,4,0,1,0,0,0,0.6,0.6,1.2,1.8
694497,Evan Carter,CF,2025-07-08,Los Angeles Angels,Texas Rangers,5,4,2,1,1,0,0,3,1,1,0,0,0,0.25,0.4,0.5,0.9
677649,Ezequiel Duran,SS,2025-07-08,Los Angeles Angels,Texas Rangers,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-07-08,Los Angeles Angels,Texas Rangers,5,3,2,1,1,0,0,0,2,0,0,0,0,0.333,0.6,0.667,1.267
664059,Sam Haggerty,CF,2025-07-08,Los Angeles Angels,Texas Rangers,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-07-08,Los Angeles Angels,Texas Rangers,5,3,2,1,0,0,0,0,2,0,0,0,0,0.333,0.6,0.333,0.933
680737,Michael Helman,CF,2025-07-08,Los Angeles Angels,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
543309,Kyle Higashioka,C,2025-07-08,Los Angeles Angels,Texas Rangers,5,5,0,1,0,0,0,1,0,1,0,0,0,0.2,0.2,0.2,0.4
694671,Wyatt Langford,LF,2025-07-08,Los Angeles Angels,Texas Rangers,5,4,2,2,1,0,1,4,1,1,0,0,0,0.5,0.6,1.5,2.1
696030,Alejandro Osuna,LF,2025-07-08,Los Angeles Angels,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
608369,Corey Seager,SS,2025-07-08,Los Angeles Angels,Texas Rangers,4,3,2,2,0,0,1,1,1,0,0,0,0,0.667,0.75,1.667,2.417
543760,Marcus Semien,2B,2025-07-08,Los Angeles Angels,Texas Rangers,4,3,2,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25
669701,Josh Smith,SS,2025-07-08,Los Angeles Angels,Texas Rangers,6,5,0,1,1,0,0,0,1,1,0,0,0,0.2,0.333,0.4,0.733
669394,Jake Burger,1B,2025-07-09,Los Angeles Angels,Texas Rangers,4,4,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
694497,Evan Carter,CF,2025-07-09,Los Angeles Angels,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-07-09,Los Angeles Angels,Texas Rangers,5,5,0,1,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4
641680,Jonah Heim,C,2025-07-09,Los Angeles Angels,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-07-09,Los Angeles Angels,Texas Rangers,4,4,1,2,0,0,1,2,0,0,0,0,0,0.5,0.5,1.25,1.75
694671,Wyatt Langford,LF,2025-07-09,Los Angeles Angels,Texas Rangers,4,4,2,2,0,0,0,0,0,2,2,0,0,0.5,0.5,0.5,1.0
608369,Corey Seager,SS,2025-07-09,Los Angeles Angels,Texas Rangers,5,4,1,2,1,0,0,0,0,0,0,0,1,0.5,0.6,0.75,1.35
543760,Marcus Semien,2B,2025-07-09,Los Angeles Angels,Texas Rangers,5,3,1,1,0,0,1,4,1,0,0,0,0,0.333,0.5,1.333,1.833
669701,Josh Smith,SS,2025-07-09,Los Angeles Angels,Texas Rangers,5,4,2,2,2,0,0,1,1,0,0,0,0,0.5,0.6,1.0,1.6
669394,Jake Burger,1B,2025-07-10,Los Angeles Angels,Texas Rangers,5,5,1,1,1,0,0,1,0,1,0,0,0,0.2,0.2,0.4,0.6
694497,Evan Carter,CF,2025-07-10,Los Angeles Angels,Texas Rangers,5,5,1,2,1,0,0,1,0,0,0,0,0,0.4,0.4,0.6,1.0
677649,Ezequiel Duran,SS,2025-07-10,Los Angeles Angels,Texas Rangers,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-07-10,Los Angeles Angels,Texas Rangers,5,5,2,2,0,0,1,3,0,1,0,0,0,0.4,0.4,1.0,1.4
664059,Sam Haggerty,CF,2025-07-10,Los Angeles Angels,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
641680,Jonah Heim,C,2025-07-10,Los Angeles Angels,Texas Rangers,5,5,0,1,0,0,0,1,0,1,0,0,0,0.2,0.2,0.2,0.4
694671,Wyatt Langford,LF,2025-07-10,Los Angeles Angels,Texas Rangers,5,3,1,1,0,0,0,1,2,0,0,0,0,0.333,0.6,0.333,0.933
696030,Alejandro Osuna,LF,2025-07-10,Los Angeles Angels,Texas Rangers,5,4,1,0,0,0,0,0,1,1,0,0,0,0.0,0.2,0.0,0.2
608369,Corey Seager,SS,2025-07-10,Los Angeles Angels,Texas Rangers,4,3,1,2,0,0,0,2,1,1,0,0,0,0.667,0.75,0.667,1.417
543760,Marcus Semien,2B,2025-07-10,Los Angeles Angels,Texas Rangers,5,5,3,4,0,0,0,1,0,1,0,0,0,0.8,0.8,0.8,1.6
669701,Josh Smith,SS,2025-07-10,Los Angeles Angels,Texas Rangers,5,3,1,0,0,0,0,0,2,2,0,0,0,0.0,0.4,0.0,0.4
669394,Jake Burger,1B,2025-07-11,Houston Astros,Texas Rangers,3,3,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666
694497,Evan Carter,CF,2025-07-11,Houston Astros,Texas Rangers,5,4,1,1,0,0,0,2,1,3,1,0,0,0.25,0.4,0.25,0.65
677649,Ezequiel Duran,SS,2025-07-11,Houston Astros,Texas Rangers,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-07-11,Houston Astros,Texas Rangers,5,5,1,2,0,0,1,1,0,2,0,0,0,0.4,0.4,1.0,1.4
641680,Jonah Heim,C,2025-07-11,Houston Astros,Texas Rangers,4,4,0,1,1,0,0,2,0,1,0,0,0,0.25,0.25,0.5,0.75
543309,Kyle Higashioka,C,2025-07-11,Houston Astros,Texas Rangers,4,3,0,1,0,0,0,0,1,1,0,0,0,0.333,0.5,0.333,0.833
694671,Wyatt Langford,LF,2025-07-11,Houston Astros,Texas Rangers,5,5,1,4,0,0,1,2,0,1,1,0,0,0.8,0.8,1.4,2.2
608369,Corey Seager,SS,2025-07-11,Houston Astros,Texas Rangers,5,3,2,2,0,0,0,0,2,1,0,0,0,0.667,0.8,0.667,1.467
543760,Marcus Semien,2B,2025-07-11,Houston Astros,Texas Rangers,5,4,1,0,0,0,0,0,0,2,0,0,1,0.0,0.2,0.0,0.2
669701,Josh Smith,SS,2025-07-11,Houston Astros,Texas Rangers,5,5,0,1,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4
669394,Jake Burger,1B,2025-07-12,Houston Astros,Texas Rangers,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
694497,Evan Carter,CF,2025-07-12,Houston Astros,Texas Rangers,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
677649,Ezequiel Duran,SS,2025-07-12,Houston Astros,Texas Rangers,4,4,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-07-12,Houston Astros,Texas Rangers,5,4,0,1,0,0,0,1,0,1,0,0,1,0.25,0.4,0.25,0.65
664059,Sam Haggerty,CF,2025-07-12,Houston Astros,Texas Rangers,3,3,1,1,1,0,0,0,0,0,1,0,0,0.333,0.333,0.667,1.0
641680,Jonah Heim,C,2025-07-12,Houston Astros,Texas Rangers,5,5,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-07-12,Houston Astros,Texas Rangers,5,5,1,1,0,0,1,1,0,2,0,0,0,0.2,0.2,0.8,1.0
694671,Wyatt Langford,LF,2025-07-12,Houston Astros,Texas Rangers,5,5,0,1,0,0,0,0,0,3,1,0,0,0.2,0.2,0.2,0.4
696030,Alejandro Osuna,LF,2025-07-12,Houston Astros,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
608369,Corey Seager,SS,2025-07-12,Houston Astros,Texas Rangers,5,5,0,1,1,0,0,0,0,2,0,0,0,0.2,0.2,0.4,0.6
543760,Marcus Semien,2B,2025-07-12,Houston Astros,Texas Rangers,5,5,2,2,0,0,1,1,0,1,0,0,0,0.4,0.4,1.0,1.4
669701,Josh Smith,SS,2025-07-12,Houston Astros,Texas Rangers,4,4,0,1,0,0,0,0,0,1,1,0,0,0.25,0.25,0.25,0.5
694497,Evan Carter,CF,2025-07-13,Houston Astros,Texas Rangers,4,4,2,2,1,1,0,1,0,0,0,0,0,0.5,0.5,1.25,1.75
677649,Ezequiel Duran,SS,2025-07-13,Houston Astros,Texas Rangers,4,3,0,2,1,0,0,1,1,1,0,0,0,0.667,0.75,1.0,1.75
666969,Adolis García,RF,2025-07-13,Houston Astros,Texas Rangers,4,4,1,1,0,0,1,1,0,1,0,0,0,0.25,0.25,1.0,1.25
664059,Sam Haggerty,CF,2025-07-13,Houston Astros,Texas Rangers,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-07-13,Houston Astros,Texas Rangers,4,4,0,2,0,0,0,0,0,1,1,0,0,0.5,0.5,0.5,1.0
694671,Wyatt Langford,LF,2025-07-13,Houston Astros,Texas Rangers,4,3,1,0,0,0,0,0,1,0,0,0,0,0.0,0.25,0.0,0.25
696030,Alejandro Osuna,LF,2025-07-13,Houston Astros,Texas Rangers,2,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0
608369,Corey Seager,SS,2025-07-13,Houston Astros,Texas Rangers,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25
543760,Marcus Semien,2B,2025-07-13,Houston Astros,Texas Rangers,4,4,1,1,0,0,1,1,0,2,0,0,0,0.25,0.25,1.0,1.25
669701,Josh Smith,SS,2025-07-13,Houston Astros,Texas Rangers,5,5,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
694497,Evan Carter,CF,2025-07-18,Texas Rangers,Detroit Tigers,3,2,0,0,0,0,0,0,1,1,0,1,0,0.0,0.333,0.0,0.333
683227,Cody Freeman,3B,2025-07-18,Texas Rangers,Detroit Tigers,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
666969,Adolis García,RF,2025-07-18,Texas Rangers,Detroit Tigers,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-07-18,Texas Rangers,Detroit Tigers,3,3,0,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.0
543309,Kyle Higashioka,C,2025-07-18,Texas Rangers,Detroit Tigers,3,3,0,2,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.667
694671,Wyatt Langford,LF,2025-07-18,Texas Rangers,Detroit Tigers,3,3,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
608369,Corey Seager,SS,2025-07-18,Texas Rangers,Detroit Tigers,4,4,0,1,1,0,0,2,0,2,0,0,0,0.25,0.25,0.5,0.75
543760,Marcus Semien,2B,2025-07-18,Texas Rangers,Detroit Tigers,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
669701,Josh Smith,SS,2025-07-18,Texas Rangers,Detroit Tigers,4,2,1,0,0,0,0,0,1,0,0,0,0,0.0,0.333,0.0,0.333
642133,Rowdy Tellez,1B,2025-07-18,Texas Rangers,Detroit Tigers,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
694497,Evan Carter,CF,2025-07-19,Texas Rangers,Detroit Tigers,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25
666969,Adolis García,RF,2025-07-19,Texas Rangers,Detroit Tigers,4,4,1,1,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.5
641680,Jonah Heim,C,2025-07-19,Texas Rangers,Detroit Tigers,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-07-19,Texas Rangers,Detroit Tigers,3,3,0,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.666
694671,Wyatt Langford,LF,2025-07-19,Texas Rangers,Detroit Tigers,3,3,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
696030,Alejandro Osuna,LF,2025-07-19,Texas Rangers,Detroit Tigers,2,1,1,0,0,0,0,0,1,1,0,0,0,0.0,0.5,0.0,0.5
608369,Corey Seager,SS,2025-07-19,Texas Rangers,Detroit Tigers,4,4,0,1,0,0,0,1,0,1,0,0,0,0.25,0.25,0.25,0.5
543760,Marcus Semien,2B,2025-07-19,Texas Rangers,Detroit Tigers,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25
669701,Josh Smith,SS,2025-07-19,Texas Rangers,Detroit Tigers,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
642133,Rowdy Tellez,1B,2025-07-19,Texas Rangers,Detroit Tigers,3,2,1,1,0,0,1,3,1,1,0,0,0,0.5,0.667,2.0,2.667
677649,Ezequiel Duran,SS,2025-07-20,Texas Rangers,Detroit Tigers,3,3,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
679822,Justin Foscue,1B,2025-07-20,Texas Rangers,Detroit Tigers,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
683227,Cody Freeman,3B,2025-07-20,Texas Rangers,Detroit Tigers,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-07-20,Texas Rangers,Detroit Tigers,4,4,1,1,1,0,0,0,0,3,0,0,0,0.25,0.25,0.5,0.75
641680,Jonah Heim,C,2025-07-20,Texas Rangers,Detroit Tigers,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-07-20,Texas Rangers,Detroit Tigers,3,3,0,1,0,0,0,0,0,1,1,0,0,0.333,0.333,0.333,0.666
694671,Wyatt Langford,LF,2025-07-20,Texas Rangers,Detroit Tigers,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
608369,Corey Seager,SS,2025-07-20,Texas Rangers,Detroit Tigers,4,4,0,2,1,0,0,0,0,0,0,0,0,0.5,0.5,0.75,1.25
543760,Marcus Semien,2B,2025-07-20,Texas Rangers,Detroit Tigers,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
669701,Josh Smith,SS,2025-07-20,Texas Rangers,Detroit Tigers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
694497,Evan Carter,CF,2025-07-21,Texas Rangers,Athletics,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
683227,Cody Freeman,3B,2025-07-21,Texas Rangers,Athletics,2,2,1,1,1,0,0,1,0,0,0,0,0,0.5,0.5,1.0,1.5
666969,Adolis García,RF,2025-07-21,Texas Rangers,Athletics,4,4,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
680737,Michael Helman,CF,2025-07-21,Texas Rangers,Athletics,4,3,1,1,0,0,1,4,0,0,0,0,0,0.333,0.333,1.333,1.666
543309,Kyle Higashioka,C,2025-07-21,Texas Rangers,Athletics,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
673962,Josh Jung,3B,2025-07-21,Texas Rangers,Athletics,3,2,3,2,0,0,1,1,1,0,0,0,0,1.0,1.0,2.5,3.5
