year,team_id,team,W,L,G,RS,RA,home_wp,away_wp,onerun_wp,onerun_n,xi_wp,ERA,WHIP,K9,BB9,SV,SVO,BS,sv_pct,FIP,era_fip_diff,HR9,babip_against,go_ao,ir_pct,SB,CS,sb_pct,LOB,OPS,babip_off,SV_top1,Top1_SV_Ratio
2020,115,Colorado Rockies,26,34,60,275,353,0.4,0.4666666666666667,0.5294117647058824,17,0.3333333333333333,5.59,1.49,6.72,3.51,16,24,8,0.6666666666666666,5.124,0.466,1.42,0.308,1.13,0.394,42,9,0.8235294117647058,395,0.716,0.316,6,0.375
2020,109,Arizona Diamondbacks,25,35,60,269,295,0.5333333333333333,0.3,0.5,18,0.0,4.84,1.43,9.1,4.08,13,22,9,0.5909090909090909,4.975,-0.135,1.616,0.295,0.83,0.325,23,7,0.7666666666666667,402,0.703,0.282,7,0.5384615384615384
2021,139,Tampa Bay Rays,100,62,162,857,651,0.6419753086419753,0.5925925925925926,0.4444444444444444,45,0.3684210526315789,3.67,1.17,9.14,2.7,42,64,22,0.65625,3.795,-0.125,1.138,0.282,0.88,0.342,88,42,0.676923076923077,1085,0.75,0.294,20,0.47619047619047616
2021,111,Boston Red Sox,92,70,162,829,749,0.6049382716049383,0.5308641975308642,0.5909090909090909,44,0.6875,4.26,1.38,9.68,3.46,49,76,27,0.6447368421052632,3.952,0.308,1.116,0.324,1.02,0.298,40,21,0.6557377049180327,1093,0.777,0.309,24,0.4897959183673469
2021,147,New York Yankees,92,70,162,711,669,0.5679012345679012,0.5679012345679012,0.5833333333333334,48,0.5555555555555556,3.74,1.21,9.84,3.08,47,73,26,0.6438356164383562,3.904,-0.164,1.229,0.286,0.9,0.301,63,18,0.7777777777777778,1097,0.729,0.285,30,0.6382978723404256
2021,141,Toronto Blue Jays,91,71,162,846,663,0.5875,0.5365853658536586,0.5,30,0.25,3.91,1.23,9.4,3.03,34,52,18,0.6538461538461539,4.184,-0.274,1.339,0.284,1.0,0.284,81,20,0.801980198019802,1056,0.796,0.296,23,0.6764705882352942
2021,110,Baltimore Orioles,52,110,162,659,956,0.3333333333333333,0.3086419753086419,0.3513513513513513,37,0.3636363636363636,5.84,1.48,7.92,3.61,26,54,28,0.4814814814814814,5.152,0.688,1.656,0.306,0.84,0.386,54,23,0.7012987012987013,1046,0.706,0.29,8,0.3076923076923077
2021,145,Chicago White Sox,93,69,162,796,636,0.654320987654321,0.4938271604938271,0.4285714285714285,42,0.4615384615384615,3.73,1.2,10.18,3.11,43,68,25,0.6323529411764706,3.739,-0.009,1.167,0.289,0.87,0.324,57,20,0.7402597402597403,1125,0.758,0.31,38,0.8837209302325582
2021,114,Cleveland Indians,80,82,162,717,727,0.4938271604938271,0.4938271604938271,0.4358974358974359,39,0.4375,4.34,1.28,8.89,3.34,39,58,19,0.6724137931034483,4.426,-0.086,1.381,0.283,0.97,0.366,109,17,0.8650793650793651,987,0.71,0.282,24,0.6153846153846154
2021,116,Detroit Tigers,77,85,162,697,756,0.5185185185185185,0.4320987654320987,0.5,46,0.6,4.32,1.37,7.98,3.62,42,66,24,0.6363636363636364,4.599,-0.279,1.262,0.29,1.02,0.36,88,25,0.7787610619469026,1031,0.707,0.3,18,0.42857142857142855
2021,118,Kansas City Royals,74,88,162,686,788,0.4814814814814814,0.4320987654320987,0.525,40,0.4444444444444444,4.64,1.39,8.53,3.75,37,62,25,0.5967741935483871,4.389,0.251,1.2,0.302,0.93,0.318,124,33,0.7898089171974523,1050,0.702,0.292,16,0.43243243243243246
2021,142,Minnesota Twins,73,89,162,729,834,0.4691358024691358,0.4320987654320987,0.5681818181818182,44,0.4782608695652174,4.83,1.32,8.35,3.07,42,63,21,0.6666666666666666,4.658,0.172,1.516,0.292,0.93,0.418,54,15,0.782608695652174,1092,0.737,0.282,17,0.40476190476190477
2021,117,Houston Astros,95,67,162,863,658,0.6296296296296297,0.5432098765432098,0.525,40,0.5294117647058824,3.78,1.23,9.07,3.42,34,61,27,0.5573770491803278,4.122,-0.342,1.165,0.276,1.05,0.33,53,16,0.7681159420289855,1159,0.783,0.303,26,0.7647058823529411
2021,136,Seattle Mariners,90,72,162,697,748,0.5679012345679012,0.5432098765432098,0.6346153846153846,52,0.6666666666666666,4.3,1.28,8.3,3.03,51,84,33,0.6071428571428571,4.258,0.042,1.231,0.289,0.86,0.368,64,24,0.7272727272727273,1040,0.688,0.273,19,0.37254901960784315
2021,133,Oakland Athletics,86,76,162,743,687,0.5308641975308642,0.5308641975308642,0.46,50,0.7272727272727273,4.02,1.26,8.37,2.76,39,67,28,0.582089552238806,4.097,-0.077,1.2,0.292,0.83,0.356,88,20,0.8148148148148148,1084,0.723,0.278,22,0.5641025641025641
2021,108,Los Angeles Angels,77,85,162,723,804,0.4878048780487805,0.4625,0.6410256410256411,39,0.375,4.69,1.38,9.2,3.75,39,65,26,0.6,4.255,0.435,1.191,0.306,1.05,0.399,79,26,0.7523809523809524,1029,0.717,0.294,34,0.8717948717948718
2021,140,Texas Rangers,60,102,162,625,815,0.4444444444444444,0.2962962962962963,0.4615384615384615,39,0.5,4.79,1.34,7.83,3.24,31,51,20,0.6078431372549019,4.757,0.033,1.466,0.29,0.96,0.325,106,29,0.7851851851851852,1007,0.669,0.28,17,0.5483870967741935
2021,144,Atlanta Braves,88,73,161,790,656,0.525,0.5679012345679012,0.4561403508771929,57,0.3571428571428571,3.88,1.24,9.04,3.29,40,67,27,0.5970149253731343,4.085,-0.205,1.168,0.283,1.06,0.322,59,19,0.7564102564102564,1072,0.754,0.288,37,0.925
2021,143,Philadelphia Phillies,82,80,162,734,745,0.5802469135802469,0.4320987654320987,0.5454545454545454,55,0.6470588235294118,4.39,1.29,9.39,3.23,36,70,34,0.5142857142857142,4.152,0.238,1.269,0.298,1.09,0.406,77,19,0.8020833333333334,1115,0.726,0.286,12,0.3333333333333333
2021,121,New York Mets,77,85,162,636,668,0.5802469135802469,0.3703703703703703,0.4696969696969697,66,0.6111111111111112,3.9,1.23,9.48,3.1,41,69,28,0.5942028985507246,4.039,-0.139,1.24,0.289,0.99,0.325,54,26,0.675,1099,0.706,0.291,32,0.7804878048780488
2021,146,Miami Marlins,67,95,162,623,701,0.5185185185185185,0.3086419753086419,0.42,50,0.5294117647058824,3.96,1.28,8.78,3.36,33,58,25,0.5689655172413793,4.015,-0.055,1.03,0.292,1.07,0.347,106,29,0.7851851851851852,1042,0.67,0.296,15,0.45454545454545453
2021,120,Washington Nationals,65,97,162,724,820,0.4320987654320987,0.3703703703703703,0.4583333333333333,48,0.1538461538461538,4.8,1.37,8.69,3.54,36,72,36,0.5,4.874,-0.074,1.595,0.293,0.94,0.376,56,26,0.6829268292682927,1185,0.754,0.307,21,0.5833333333333334
2021,158,Milwaukee Brewers,95,67,162,738,623,0.5555555555555556,0.6172839506172839,0.5833333333333334,36,0.5263157894736842,3.5,1.18,10.14,3.37,44,73,29,0.6027397260273972,3.72,-0.22,1.053,0.278,1.03,0.39,82,21,0.7961165048543689,1113,0.713,0.283,34,0.7727272727272727
2021,138,St. Louis Cardinals,90,72,162,706,672,0.5555555555555556,0.5555555555555556,0.5777777777777777,45,0.7777777777777778,3.98,1.3,7.78,3.86,50,71,21,0.704225352112676,4.303,-0.323,0.965,0.274,1.02,0.378,89,22,0.8018018018018018,1081,0.725,0.287,29,0.58
2021,113,Cincinnati Reds,83,79,162,786,760,0.5432098765432098,0.4814814814814814,0.5454545454545454,44,0.5294117647058824,4.4,1.36,9.56,3.87,41,66,25,0.6212121212121212,4.337,0.063,1.293,0.3,1.05,0.365,36,24,0.6,1110,0.759,0.296,18,0.43902439024390244
2021,112,Chicago Cubs,71,91,162,705,839,0.4814814814814814,0.3950617283950617,0.4705882352941176,51,0.4615384615384615,4.87,1.4,8.65,3.8,40,59,19,0.6779661016949152,4.884,-0.014,1.498,0.297,1.15,0.396,86,37,0.6991869918699187,1019,0.719,0.296,26,0.65
2021,134,Pittsburgh Pirates,61,101,162,609,833,0.4567901234567901,0.2962962962962963,0.4761904761904761,42,0.625,5.08,1.44,8.46,3.91,25,50,25,0.5,4.744,0.336,1.373,0.304,0.91,0.356,60,30,0.6666666666666666,1128,0.673,0.29,14,0.56
2021,137,San Francisco Giants,107,55,162,804,594,0.6666666666666666,0.654320987654321,0.6458333333333334,48,0.5263157894736842,3.24,1.15,8.81,2.57,56,85,29,0.6588235294117647,3.548,-0.308,0.934,0.282,1.08,0.281,66,14,0.825,1138,0.769,0.295,31,0.5535714285714286
2021,119,Los Angeles Dodgers,106,56,162,830,561,0.7160493827160493,0.5925925925925926,0.5,48,0.3157894736842105,3.01,1.1,9.91,3.01,56,83,27,0.6746987951807228,3.543,-0.533,0.998,0.263,1.03,0.218,65,17,0.7926829268292683,1171,0.759,0.284,38,0.6785714285714286
2021,135,San Diego Padres,79,83,162,729,708,0.5555555555555556,0.419753086419753,0.4468085106382978,47,0.5,4.1,1.25,9.55,3.25,43,71,28,0.6056338028169014,4.177,-0.077,1.29,0.29,1.02,0.36,110,39,0.738255033557047,1123,0.722,0.287,39,0.9069767441860465
2021,115,Colorado Rockies,74,87,161,739,796,0.5925925925925926,0.325,0.4897959183673469,49,0.5333333333333333,4.82,1.39,8.18,3.47,33,63,30,0.5238095238095238,4.47,0.35,1.263,0.304,1.15,0.383,76,23,0.7676767676767676,1074,0.731,0.299,20,0.6060606060606061
2021,109,Arizona Diamondbacks,52,110,162,679,893,0.3950617283950617,0.2469135802469135,0.2439024390243902,41,0.375,5.11,1.44,7.86,3.52,22,50,28,0.44,4.885,0.225,1.473,0.303,0.88,0.292,43,16,0.7288135593220338,1152,0.691,0.295,10,0.45454545454545453
2022,147,New York Yankees,99,63,162,807,567,0.7037037037037037,0.5185185185185185,0.5344827586206896,58,0.5555555555555556,3.3,1.12,9.05,2.75,47,68,21,0.6911764705882353,3.618,-0.318,0.974,0.269,1.02,0.271,102,33,0.7555555555555555,1093,0.751,0.276,20,0.425531914893617
2022,141,Toronto Blue Jays,92,70,162,775,679,0.5802469135802469,0.5555555555555556,0.6,50,0.5333333333333333,3.87,1.23,8.68,2.65,46,73,27,0.6301369863013698,3.906,-0.036,1.124,0.297,0.89,0.23,67,35,0.6568627450980392,1111,0.76,0.305,36,0.782608695652174
2022,139,Tampa Bay Rays,86,76,162,666,614,0.6296296296296297,0.4320987654320987,0.5,54,0.5238095238095238,3.41,1.15,8.68,2.41,44,80,36,0.55,3.74,-0.33,1.079,0.279,0.92,0.25,95,37,0.7196969696969697,1074,0.686,0.295,8,0.18181818181818182
2022,110,Baltimore Orioles,83,79,162,674,688,0.5555555555555556,0.4691358024691358,0.4893617021276595,47,0.6153846153846154,3.97,1.29,7.62,2.78,46,59,13,0.7796610169491526,4.088,-0.118,1.074,0.297,0.98,0.347,95,31,0.753968253968254,1095,0.695,0.284,19,0.41304347826086957
2022,111,Boston Red Sox,78,84,162,735,787,0.5308641975308642,0.4320987654320987,0.48,50,0.3888888888888889,4.53,1.35,8.47,3.31,39,67,28,0.582089552238806,4.223,0.307,1.164,0.304,0.96,0.395,52,20,0.7222222222222222,1133,0.73,0.313,8,0.20512820512820512
2022,114,Cleveland Guardians,92,70,162,698,634,0.5679012345679012,0.5679012345679012,0.6222222222222222,45,0.6842105263157895,3.46,1.16,8.59,2.69,51,69,18,0.7391304347826086,3.81,-0.35,1.063,0.275,0.92,0.277,119,27,0.815068493150685,1156,0.699,0.294,42,0.8235294117647058
2022,145,Chicago White Sox,81,81,162,686,717,0.4567901234567901,0.5432098765432098,0.627906976744186,43,0.4,3.92,1.29,9.01,3.31,48,71,23,0.676056338028169,3.868,0.052,1.032,0.296,0.87,0.384,58,10,0.8529411764705882,1117,0.697,0.304,37,0.7708333333333334
2022,142,Minnesota Twins,78,84,162,696,684,0.5679012345679012,0.3950617283950617,0.4166666666666667,48,0.3333333333333333,3.98,1.24,8.37,2.93,28,55,27,0.509090909090909,4.09,-0.11,1.152,0.286,0.81,0.271,38,17,0.6909090909090909,1126,0.718,0.295,9,0.32142857142857145
2022,116,Detroit Tigers,66,96,162,557,713,0.4390243902439024,0.375,0.5238095238095238,42,0.3,4.04,1.3,7.58,3.24,38,56,18,0.6785714285714286,4.216,-0.176,1.059,0.285,0.86,0.297,47,24,0.6619718309859155,1015,0.632,0.29,30,0.7894736842105263
2022,118,Kansas City Royals,65,97,162,640,810,0.4814814814814814,0.3209876543209876,0.4444444444444444,36,0.5,4.7,1.47,7.57,3.74,33,54,21,0.6111111111111112,4.474,0.226,1.1,0.314,0.95,0.311,104,34,0.7536231884057971,1091,0.686,0.293,24,0.7272727272727273
2022,117,Houston Astros,106,56,162,737,518,0.6790123456790124,0.6296296296296297,0.6363636363636364,44,0.4545454545454545,2.9,1.09,9.49,2.85,53,69,16,0.7681159420289855,3.342,-0.442,0.835,0.269,0.88,0.292,83,22,0.7904761904761904,1068,0.743,0.278,33,0.6226415094339622
2022,136,Seattle Mariners,90,72,162,690,623,0.5679012345679012,0.5432098765432098,0.6071428571428571,56,0.6875,3.59,1.19,8.65,2.78,40,55,15,0.7272727272727273,3.961,-0.371,1.157,0.281,0.78,0.273,83,27,0.7545454545454545,1129,0.705,0.272,20,0.5
2022,108,Los Angeles Angels,73,89,162,623,668,0.4938271604938271,0.4074074074074074,0.391304347826087,46,0.4666666666666667,3.77,1.24,8.67,3.39,38,66,28,0.5757575757575758,4.019,-0.249,1.054,0.277,0.94,0.339,77,27,0.7403846153846154,1050,0.687,0.289,16,0.42105263157894735
2022,140,Texas Rangers,68,94,162,707,743,0.419753086419753,0.419753086419753,0.3,50,0.4,4.22,1.34,8.24,3.64,37,67,30,0.5522388059701493,4.233,-0.013,1.06,0.293,1.07,0.343,128,41,0.757396449704142,1007,0.696,0.287,13,0.35135135135135137
2022,133,Oakland Athletics,60,102,162,568,770,0.3625,0.3780487804878049,0.4047619047619047,42,0.6,4.52,1.33,7.59,3.17,34,59,25,0.576271186440678,4.47,0.05,1.231,0.29,0.89,0.3,78,23,0.7722772277227723,969,0.627,0.264,11,0.3235294117647059
2022,144,Atlanta Braves,101,61,162,789,609,0.6790123456790124,0.5679012345679012,0.5909090909090909,44,0.4615384615384615,3.46,1.19,9.66,3.11,55,83,28,0.6626506024096386,3.517,-0.057,0.92,0.286,1.0,0.31,87,31,0.7372881355932204,1030,0.76,0.303,41,0.7454545454545455
2022,121,New York Mets,101,61,162,772,606,0.6666666666666666,0.5802469135802469,0.5833333333333334,36,0.8333333333333334,3.57,1.18,9.79,2.68,41,56,15,0.7321428571428571,3.562,0.008,1.058,0.299,0.95,0.388,62,22,0.7380952380952381,1158,0.744,0.302,32,0.7804878048780488
2022,143,Philadelphia Phillies,87,75,162,747,685,0.5802469135802469,0.4938271604938271,0.4680851063829787,47,0.5714285714285714,3.97,1.26,8.97,2.92,42,60,18,0.7,3.658,0.312,0.945,0.303,1.02,0.311,105,28,0.7894736842105263,1075,0.739,0.299,12,0.2857142857142857
2022,146,Miami Marlins,69,93,162,586,676,0.419753086419753,0.4320987654320987,0.375,64,0.4705882352941176,3.87,1.27,9.0,3.2,41,72,31,0.5694444444444444,3.96,-0.09,1.083,0.296,1.11,0.414,122,29,0.8079470198675497,1045,0.657,0.284,20,0.4878048780487805
2022,120,Washington Nationals,55,107,162,603,855,0.3209876543209876,0.3580246913580246,0.4358974358974359,39,0.3,5.0,1.44,7.78,3.56,28,45,17,0.6222222222222222,5.034,-0.034,1.556,0.298,0.89,0.331,75,31,0.7075471698113207,1099,0.687,0.295,12,0.42857142857142855
2022,138,St. Louis Cardinals,93,69,162,772,637,0.654320987654321,0.4938271604938271,0.6046511627906976,43,0.6666666666666666,3.79,1.27,7.38,3.07,37,54,17,0.6851851851851852,4.0,-0.21,0.916,0.288,1.2,0.325,95,25,0.7916666666666666,1132,0.745,0.289,19,0.5135135135135135
2022,158,Milwaukee Brewers,86,76,162,725,688,0.5679012345679012,0.4938271604938271,0.5490196078431373,51,0.5,3.83,1.22,9.52,3.24,52,83,31,0.6265060240963856,3.982,-0.152,1.183,0.281,1.01,0.26,96,30,0.7619047619047619,1102,0.724,0.279,34,0.6538461538461539
2022,112,Chicago Cubs,74,88,162,657,731,0.4567901234567901,0.4567901234567901,0.490566037735849,53,0.3684210526315789,4.0,1.3,8.62,3.37,44,75,31,0.5866666666666667,4.392,-0.392,1.291,0.287,0.99,0.329,111,37,0.75,1100,0.698,0.294,17,0.38636363636363635
2022,134,Pittsburgh Pirates,62,100,162,591,817,0.419753086419753,0.345679012345679,0.4375,48,0.3076923076923077,4.66,1.42,7.92,3.71,33,62,29,0.532258064516129,4.332,0.328,1.039,0.305,1.07,0.352,89,32,0.7355371900826446,1016,0.655,0.277,19,0.5757575757575758
2022,113,Cincinnati Reds,62,100,162,648,815,0.4074074074074074,0.3580246913580246,0.4772727272727273,44,0.5454545454545454,4.86,1.39,8.94,3.87,31,53,22,0.5849056603773585,4.651,0.209,1.347,0.299,0.82,0.345,58,33,0.6373626373626373,1020,0.676,0.29,10,0.3225806451612903
2022,119,Los Angeles Dodgers,111,51,162,847,513,0.7037037037037037,0.6666666666666666,0.5161290322580645,31,0.4,2.8,1.05,9.08,2.52,43,61,18,0.7049180327868853,3.509,-0.709,0.943,0.256,0.89,0.288,98,18,0.8448275862068966,1159,0.775,0.302,22,0.5116279069767442
2022,135,San Diego Padres,89,73,162,705,660,0.5432098765432098,0.5555555555555556,0.6382978723404256,47,0.7058823529411765,3.81,1.2,9.05,2.92,48,70,22,0.6857142857142857,3.873,-0.063,1.079,0.283,0.87,0.389,49,22,0.6901408450704225,1174,0.7,0.289,35,0.7291666666666666
2022,137,San Francisco Giants,81,81,162,716,697,0.5432098765432098,0.4567901234567901,0.4489795918367347,49,0.5,3.85,1.28,8.6,2.77,39,61,22,0.639344262295082,3.488,0.362,0.829,0.312,1.18,0.358,64,16,0.8,1115,0.704,0.283,27,0.6923076923076923
2022,109,Arizona Diamondbacks,74,88,162,702,740,0.4938271604938271,0.419753086419753,0.3695652173913043,46,0.4166666666666667,4.25,1.29,7.65,3.17,33,60,27,0.55,4.387,-0.137,1.202,0.283,0.83,0.323,104,29,0.7819548872180451,1039,0.689,0.272,18,0.5454545454545454
2022,115,Colorado Rockies,68,94,162,698,873,0.5061728395061729,0.3333333333333333,0.4893617021276595,47,0.4285714285714285,5.06,1.44,7.5,3.4,43,64,21,0.671875,4.441,0.619,1.162,0.313,1.08,0.381,45,20,0.6923076923076923,1113,0.713,0.307,34,0.7906976744186046
2023,110,Baltimore Orioles,101,61,162,807,678,0.6049382716049383,0.6419753086419753,0.6521739130434783,46,0.6470588235294118,3.89,1.24,8.86,2.93,49,80,31,0.6125,3.89,-0.0,1.096,0.294,1.03,0.351,114,24,0.8260869565217391,1041,0.742,0.305,33,0.673469387755102
2023,139,Tampa Bay Rays,99,63,162,860,665,0.654320987654321,0.5679012345679012,0.4680851063829787,47,0.5833333333333334,3.86,1.18,9.41,2.74,45,76,31,0.5921052631578947,3.72,0.14,1.105,0.285,1.02,0.328,160,41,0.7960199004975125,1047,0.776,0.308,25,0.5555555555555556
2023,141,Toronto Blue Jays,89,73,162,746,671,0.5308641975308642,0.5679012345679012,0.5555555555555556,45,0.5263157894736842,3.78,1.25,9.47,3.03,51,69,18,0.7391304347826086,3.975,-0.195,1.228,0.296,0.9,0.227,99,34,0.7443609022556391,1170,0.746,0.301,36,0.7058823529411765
2023,147,New York Yankees,82,80,162,673,698,0.5185185185185185,0.4938271604938271,0.425,40,0.4,3.97,1.24,9.0,3.18,44,63,19,0.6984126984126984,4.168,-0.198,1.219,0.281,1.02,0.35,100,30,0.7692307692307693,1007,0.701,0.266,24,0.5454545454545454
2023,111,Boston Red Sox,78,84,162,772,776,0.4814814814814814,0.4814814814814814,0.4186046511627907,43,0.4,4.52,1.34,8.96,3.13,43,59,16,0.7288135593220338,4.287,0.233,1.309,0.307,1.01,0.344,112,26,0.8115942028985508,1117,0.748,0.31,29,0.6744186046511628
2023,142,Minnesota Twins,87,75,162,778,659,0.5802469135802469,0.4938271604938271,0.4130434782608695,46,0.6,3.87,1.2,9.67,2.75,38,66,28,0.5757575757575758,3.804,0.066,1.203,0.293,0.86,0.274,86,18,0.8269230769230769,1138,0.754,0.304,27,0.7105263157894737
2023,116,Detroit Tigers,78,84,162,661,740,0.4567901234567901,0.5061728395061729,0.5121951219512195,41,0.5555555555555556,4.24,1.25,8.57,2.97,41,63,22,0.6507936507936508,4.044,0.196,1.167,0.286,0.91,0.295,85,23,0.7870370370370371,1103,0.687,0.291,26,0.6341463414634146
2023,114,Cleveland Guardians,76,86,162,662,697,0.5185185185185185,0.419753086419753,0.4655172413793103,58,0.55,3.96,1.31,8.17,3.33,47,81,34,0.5802469135802469,4.127,-0.167,1.078,0.291,0.85,0.259,151,36,0.8074866310160428,1121,0.694,0.292,44,0.9361702127659575
2023,145,Chicago White Sox,61,101,162,641,841,0.382716049382716,0.3703703703703703,0.3877551020408163,49,0.3125,4.87,1.42,9.24,4.11,28,57,29,0.4912280701754385,4.621,0.249,1.346,0.3,0.82,0.367,86,22,0.7962962962962963,1009,0.675,0.289,15,0.5357142857142857
2023,118,Kansas City Royals,56,106,162,676,859,0.4074074074074074,0.2839506172839506,0.5121951219512195,41,0.4285714285714285,5.17,1.41,8.11,3.53,28,53,25,0.5283018867924528,4.61,0.56,1.322,0.304,0.88,0.326,163,47,0.7761904761904762,1009,0.701,0.296,15,0.5357142857142857
2023,117,Houston Astros,90,72,162,827,698,0.4814814814814814,0.6296296296296297,0.4878048780487805,41,0.1111111111111111,3.94,1.28,9.09,3.34,42,61,19,0.6885245901639344,4.228,-0.288,1.252,0.291,0.89,0.311,107,32,0.7697841726618705,1134,0.768,0.294,31,0.7380952380952381
2023,140,Texas Rangers,90,72,162,881,716,0.6172839506172839,0.4938271604938271,0.3888888888888889,36,0.2,4.28,1.27,8.47,3.08,30,63,33,0.4761904761904761,4.23,0.05,1.241,0.289,0.9,0.308,79,19,0.8061224489795918,1164,0.789,0.31,22,0.7333333333333333
2023,136,Seattle Mariners,88,74,162,758,659,0.5555555555555556,0.5308641975308642,0.4901960784313725,51,0.3,3.74,1.19,9.06,2.61,44,64,20,0.6875,3.797,-0.057,1.143,0.288,0.93,0.261,118,30,0.7972972972972973,1144,0.734,0.301,21,0.4772727272727273
2023,108,Los Angeles Angels,73,89,162,739,829,0.4691358024691358,0.4320987654320987,0.5116279069767442,43,0.4666666666666667,4.64,1.42,9.08,4.0,43,72,29,0.5972222222222222,4.567,0.073,1.314,0.303,0.83,0.478,72,31,0.6990291262135923,1102,0.743,0.295,31,0.7209302325581395
2023,133,Oakland Athletics,50,112,162,585,924,0.3209876543209876,0.2962962962962963,0.425531914893617,47,0.4285714285714285,5.48,1.52,8.24,4.4,29,55,26,0.5272727272727272,4.967,0.513,1.351,0.308,0.72,0.409,149,31,0.8277777777777777,1043,0.668,0.276,21,0.7241379310344828
2023,144,Atlanta Braves,104,58,162,947,716,0.6419753086419753,0.6419753086419753,0.5609756097560976,41,0.7272727272727273,4.14,1.3,9.48,3.34,52,78,26,0.6666666666666666,4.011,0.129,1.169,0.303,0.98,0.291,132,27,0.8301886792452831,1062,0.845,0.306,33,0.6346153846153846
2023,143,Philadelphia Phillies,90,72,162,796,715,0.6049382716049383,0.5061728395061729,0.5471698113207547,53,0.5882352941176471,4.03,1.24,9.07,2.93,45,71,26,0.6338028169014085,3.911,0.119,1.155,0.291,0.98,0.343,141,26,0.844311377245509,1123,0.765,0.308,23,0.5111111111111111
2023,146,Miami Marlins,84,78,162,666,723,0.5679012345679012,0.4691358024691358,0.7021276595744681,47,0.7,4.21,1.29,9.34,3.22,43,74,31,0.581081081081081,4.047,0.163,1.198,0.302,1.03,0.279,86,21,0.8037383177570093,1097,0.721,0.308,15,0.3488372093023256
2023,121,New York Mets,75,87,162,717,729,0.5308641975308642,0.3950617283950617,0.4716981132075472,53,0.7,4.3,1.36,8.88,3.78,34,52,18,0.6538461538461539,4.382,-0.082,1.208,0.298,0.91,0.361,118,15,0.8872180451127819,1082,0.723,0.275,16,0.47058823529411764
2023,120,Washington Nationals,71,91,162,700,845,0.419753086419753,0.4567901234567901,0.5714285714285714,49,0.75,5.02,1.47,7.72,3.73,42,69,27,0.6086956521739131,5.067,-0.047,1.544,0.306,0.91,0.335,127,29,0.8141025641025641,1082,0.71,0.293,28,0.6666666666666666
2023,158,Milwaukee Brewers,92,70,162,728,647,0.6049382716049383,0.5308641975308642,0.6170212765957447,47,0.6666666666666666,3.71,1.19,8.89,3.07,46,71,25,0.647887323943662,4.128,-0.418,1.235,0.269,0.96,0.313,129,28,0.821656050955414,1075,0.704,0.292,36,0.782608695652174
2023,112,Chicago Cubs,83,79,162,819,723,0.5555555555555556,0.4691358024691358,0.4666666666666667,45,0.3333333333333333,4.08,1.28,8.63,3.22,35,57,22,0.6140350877192983,4.079,0.001,1.123,0.292,1.06,0.308,140,34,0.8045977011494253,1127,0.751,0.303,22,0.6285714285714286
2023,113,Cincinnati Reds,82,80,162,783,821,0.4691358024691358,0.5432098765432098,0.5396825396825397,63,0.6666666666666666,4.83,1.42,8.64,3.83,53,79,26,0.6708860759493671,4.703,0.127,1.388,0.302,0.77,0.311,190,48,0.7983193277310925,1107,0.747,0.306,37,0.6981132075471698
2023,134,Pittsburgh Pirates,76,86,162,692,790,0.4814814814814814,0.4567901234567901,0.5641025641025641,39,0.25,4.6,1.38,8.58,3.75,47,68,21,0.6911764705882353,4.311,0.289,1.127,0.301,0.99,0.349,117,41,0.740506329113924,1111,0.707,0.296,39,0.8297872340425532
2023,138,St. Louis Cardinals,71,91,162,719,829,0.4320987654320987,0.4444444444444444,0.3953488372093023,43,0.5,4.79,1.46,7.66,3.34,36,64,28,0.5625,4.344,0.446,1.128,0.321,1.09,0.353,101,29,0.7769230769230769,1183,0.742,0.291,14,0.3888888888888889
2023,119,Los Angeles Dodgers,100,62,162,906,699,0.654320987654321,0.5802469135802469,0.5161290322580645,31,0.5,4.06,1.2,8.64,2.83,44,61,17,0.7213114754098361,4.142,-0.082,1.245,0.279,0.91,0.242,105,25,0.8076923076923077,1163,0.795,0.294,24,0.5454545454545454
2023,109,Arizona Diamondbacks,84,78,162,746,761,0.5308641975308642,0.5061728395061729,0.5,42,0.5555555555555556,4.48,1.32,8.47,3.29,44,71,27,0.6197183098591549,4.27,0.21,1.235,0.297,0.9,0.296,166,26,0.8645833333333334,1091,0.73,0.293,22,0.5
2023,135,San Diego Padres,82,80,162,752,648,0.5432098765432098,0.4691358024691358,0.28125,32,0.1428571428571428,3.73,1.27,9.02,3.48,36,64,28,0.5625,4.052,-0.322,1.087,0.288,1.03,0.355,137,32,0.8106508875739645,1144,0.742,0.283,33,0.9166666666666666
2023,137,San Francisco Giants,79,83,162,674,719,0.5555555555555556,0.419753086419753,0.5681818181818182,44,0.6875,4.02,1.25,8.53,2.53,50,77,27,0.6493506493506493,3.834,0.186,1.086,0.305,1.28,0.332,57,16,0.7808219178082192,1130,0.695,0.29,39,0.78
2023,115,Colorado Rockies,59,103,162,721,957,0.4567901234567901,0.2716049382716049,0.4893617021276595,47,0.6,5.67,1.55,7.19,3.73,32,66,34,0.4848484848484848,5.15,0.52,1.489,0.321,0.91,0.397,76,25,0.7524752475247525,1038,0.715,0.315,13,0.40625
2024,147,New York Yankees,94,68,162,815,668,0.5432098765432098,0.6172839506172839,0.5135135135135135,37,0.5,3.74,1.24,9.03,3.3,45,66,21,0.6818181818181818,4.067,-0.327,1.122,0.283,0.87,0.35,88,26,0.7719298245614035,1141,0.762,0.283,30,0.6666666666666666
