game_pk,game_date,game_type,batter,inning,inning_topbot,at_bat_number,events,home_team,away_team,on_1b,on_2b,on_3b
776810,2025-08-09,R,677649,7,Bot,56,single,TEX,PHI,,,
776810,2025-08-09,R,641680,7,Bot,55,field_out,TEX,PHI,,,
776810,2025-08-09,R,669394,7,Bot,54,field_out,TEX,PHI,,,
776810,2025-08-09,R,666969,6,Bot,46,field_out,TEX,PHI,,,
776810,2025-08-09,R,673962,6,Bot,45,field_out,TEX,PHI,,,
776810,2025-08-09,R,694671,6,Bot,44,field_out,TEX,PHI,,,
776810,2025-08-09,R,543760,5,Bot,40,field_out,TEX,PHI,,,
776810,2025-08-09,R,608369,5,Bot,39,strikeout_double_play,TEX,PHI,664059,,
776810,2025-08-09,R,664059,5,Bot,38,single,TEX,PHI,,,
776810,2025-08-09,R,677649,4,Bot,33,strikeout,TEX,PHI,641680,669394,
776810,2025-08-09,R,641680,4,Bot,32,walk,TEX,PHI,669394,,
776810,2025-08-09,R,669394,4,Bot,31,single,TEX,PHI,,,
776810,2025-08-09,R,666969,4,Bot,30,double,TEX,PHI,,,
776810,2025-08-09,R,673962,4,Bot,29,field_out,TEX,PHI,,,
776810,2025-08-09,R,694671,3,Bot,24,field_out,TEX,PHI,,664059,
776810,2025-08-09,R,543760,3,Bot,23,field_out,TEX,PHI,,664059,
776810,2025-08-09,R,608369,3,Bot,22,strikeout,TEX,PHI,,664059,
776810,2025-08-09,R,664059,3,Bot,21,double,TEX,PHI,,,
776810,2025-08-09,R,677649,2,Bot,16,field_out,TEX,PHI,,,
776810,2025-08-09,R,641680,2,Bot,15,strikeout,TEX,PHI,,,
776810,2025-08-09,R,669394,2,Bot,14,field_out,TEX,PHI,,,
776810,2025-08-09,R,666969,1,Bot,9,field_out,TEX,PHI,694671,543760,
776810,2025-08-09,R,673962,1,Bot,8,field_out,TEX,PHI,694671,543760,
776810,2025-08-09,R,694671,1,Bot,7,single,TEX,PHI,543760,608369,
776810,2025-08-09,R,543760,1,Bot,6,single,TEX,PHI,608369,,
776810,2025-08-09,R,608369,1,Bot,5,single,TEX,PHI,,,
776810,2025-08-09,R,664059,1,Bot,4,field_out,TEX,PHI,,,
776821,2025-08-08,R,608369,9,Bot,85,field_out,TEX,PHI,,669701,
776821,2025-08-08,R,669701,9,Bot,84,walk,TEX,PHI,,,
776821,2025-08-08,R,677649,9,Bot,83,field_out,TEX,PHI,,,
776821,2025-08-08,R,543309,9,Bot,82,field_out,TEX,PHI,,,
776821,2025-08-08,R,592626,8,Bot,73,strikeout,TEX,PHI,666969,,
776821,2025-08-08,R,666969,8,Bot,72,single,TEX,PHI,,,
776821,2025-08-08,R,673962,8,Bot,71,strikeout,TEX,PHI,,,
776821,2025-08-08,R,694671,8,Bot,70,strikeout,TEX,PHI,,,
776821,2025-08-08,R,543760,7,Bot,65,force_out,TEX,PHI,677649,,
776821,2025-08-08,R,608369,7,Bot,64,field_out,TEX,PHI,677649,,
776821,2025-08-08,R,664059,7,Bot,63,strikeout,TEX,PHI,677649,,
776821,2025-08-08,R,677649,7,Bot,62,single,TEX,PHI,,,
776821,2025-08-08,R,543309,6,Bot,57,field_out,TEX,PHI,,669394,
776821,2025-08-08,R,669394,6,Bot,56,double,TEX,PHI,,,
776821,2025-08-08,R,666969,6,Bot,55,strikeout,TEX,PHI,,,
776821,2025-08-08,R,673962,6,Bot,54,strikeout,TEX,PHI,,,
776821,2025-08-08,R,694671,5,Bot,49,field_out,TEX,PHI,543760,608369,677649
776821,2025-08-08,R,543760,5,Bot,48,walk,TEX,PHI,608369,,677649
776821,2025-08-08,R,608369,5,Bot,47,single,TEX,PHI,677649,,
776821,2025-08-08,R,664059,5,Bot,46,field_out,TEX,PHI,677649,,
776821,2025-08-08,R,677649,5,Bot,45,single,TEX,PHI,,,
776821,2025-08-08,R,543309,5,Bot,44,strikeout,TEX,PHI,,,
776821,2025-08-08,R,669394,4,Bot,37,field_out,TEX,PHI,,,
776821,2025-08-08,R,666969,4,Bot,36,field_out,TEX,PHI,,,
776821,2025-08-08,R,673962,4,Bot,35,field_out,TEX,PHI,,,
776821,2025-08-08,R,694671,3,Bot,27,field_out,TEX,PHI,,,
776821,2025-08-08,R,543760,3,Bot,26,field_out,TEX,PHI,,,
776821,2025-08-08,R,608369,3,Bot,25,field_out,TEX,PHI,,,
776821,2025-08-08,R,664059,2,Bot,20,field_out,TEX,PHI,677649,,
776821,2025-08-08,R,677649,2,Bot,19,force_out,TEX,PHI,669394,,
776821,2025-08-08,R,543309,2,Bot,18,strikeout,TEX,PHI,669394,,
776821,2025-08-08,R,669394,2,Bot,17,field_error,TEX,PHI,,,
776821,2025-08-08,R,666969,1,Bot,11,field_out,TEX,PHI,673962,,543760
776821,2025-08-08,R,673962,1,Bot,10,single,TEX,PHI,543760,608369,
776821,2025-08-08,R,694671,1,Bot,9,strikeout,TEX,PHI,543760,608369,
776821,2025-08-08,R,543760,1,Bot,8,single,TEX,PHI,608369,,
776821,2025-08-08,R,608369,1,Bot,7,single,TEX,PHI,,,
776821,2025-08-08,R,664059,1,Bot,6,strikeout,TEX,PHI,,,
776845,2025-08-06,R,666969,9,Bot,78,strikeout,TEX,NYY,543760,608369,
776845,2025-08-06,R,543760,9,Bot,77,single,TEX,NYY,608369,,
776845,2025-08-06,R,608369,9,Bot,76,walk,TEX,NYY,,,
776845,2025-08-06,R,664059,9,Bot,75,strikeout,TEX,NYY,,,
776845,2025-08-06,R,642133,9,Bot,74,strikeout,TEX,NYY,,,
776845,2025-08-06,R,669701,8,Bot,70,strikeout,TEX,NYY,696030,,
776845,2025-08-06,R,543309,8,Bot,69,strikeout,TEX,NYY,696030,,
776845,2025-08-06,R,592626,8,Bot,68,walk,TEX,NYY,,,
776845,2025-08-06,R,694671,8,Bot,67,field_out,TEX,NYY,,,
776845,2025-08-06,R,666969,7,Bot,63,field_out,TEX,NYY,543760,664059,677649
776845,2025-08-06,R,543760,7,Bot,62,walk,TEX,NYY,664059,677649,
776845,2025-08-06,R,608369,7,Bot,61,strikeout,TEX,NYY,664059,677649,
776845,2025-08-06,R,664059,7,Bot,60,catcher_interf,TEX,NYY,677649,,
776845,2025-08-06,R,677649,7,Bot,59,single,TEX,NYY,,,
776845,2025-08-06,R,669701,7,Bot,58,field_out,TEX,NYY,,,
776845,2025-08-06,R,543309,6,Bot,50,grounded_into_double_play,TEX,NYY,694671,,
776845,2025-08-06,R,673962,6,Bot,49,field_out,TEX,NYY,694671,,
776845,2025-08-06,R,694671,6,Bot,48,walk,TEX,NYY,,,
776845,2025-08-06,R,666969,5,Bot,44,force_out,TEX,NYY,608369,664059,
776845,2025-08-06,R,543760,5,Bot,43,sac_fly,TEX,NYY,608369,664059,677649
776845,2025-08-06,R,608369,5,Bot,42,single,TEX,NYY,664059,677649,
776845,2025-08-06,R,664059,5,Bot,41,walk,TEX,NYY,677649,,
776845,2025-08-06,R,677649,5,Bot,40,single,TEX,NYY,,,
776845,2025-08-06,R,669701,5,Bot,39,field_out,TEX,NYY,,,
776845,2025-08-06,R,543309,4,Bot,35,field_out,TEX,NYY,,,
776845,2025-08-06,R,673962,4,Bot,34,strikeout,TEX,NYY,,,
776845,2025-08-06,R,694671,4,Bot,33,field_out,TEX,NYY,,,
776845,2025-08-06,R,666969,3,Bot,25,field_out,TEX,NYY,,,664059
776845,2025-08-06,R,543760,3,Bot,24,grounded_into_double_play,TEX,NYY,608369,664059,
776845,2025-08-06,R,608369,3,Bot,23,walk,TEX,NYY,664059,,
776845,2025-08-06,R,664059,3,Bot,22,single,TEX,NYY,,677649,
776845,2025-08-06,R,677649,3,Bot,21,double,TEX,NYY,,,
776845,2025-08-06,R,669701,2,Bot,15,field_out,TEX,NYY,543309,,
776845,2025-08-06,R,543309,2,Bot,14,single,TEX,NYY,,,
776845,2025-08-06,R,673962,2,Bot,13,grounded_into_double_play,TEX,NYY,694671,,
776845,2025-08-06,R,694671,2,Bot,12,walk,TEX,NYY,,,
776845,2025-08-06,R,666969,1,Bot,8,strikeout,TEX,NYY,608369,,
776845,2025-08-06,R,543760,1,Bot,7,field_out,TEX,NYY,608369,,
776845,2025-08-06,R,608369,1,Bot,6,single,TEX,NYY,,,
776845,2025-08-06,R,664059,1,Bot,5,strikeout,TEX,NYY,,,
776855,2025-08-05,R,696030,8,Bot,61,field_out,TEX,NYY,641680,,694671
776855,2025-08-05,R,641680,8,Bot,60,force_out,TEX,NYY,642133,694671,
776855,2025-08-05,R,642133,8,Bot,59,single,TEX,NYY,694671,592626,666969
776855,2025-08-05,R,694671,8,Bot,58,walk,TEX,NYY,592626,666969,
776855,2025-08-05,R,592626,8,Bot,57,walk,TEX,NYY,,666969,
776855,2025-08-05,R,666969,8,Bot,56,double,TEX,NYY,,,
776855,2025-08-05,R,543760,8,Bot,55,field_out,TEX,NYY,,,
776855,2025-08-05,R,608369,7,Bot,51,strikeout,TEX,NYY,,669701,
776855,2025-08-05,R,669701,7,Bot,50,double,TEX,NYY,,,
776855,2025-08-05,R,696030,7,Bot,49,strikeout,TEX,NYY,,,
776855,2025-08-05,R,641680,7,Bot,48,field_out,TEX,NYY,,,
776855,2025-08-05,R,642133,6,Bot,44,field_out,TEX,NYY,,,666969
776855,2025-08-05,R,694671,6,Bot,43,grounded_into_double_play,TEX,NYY,592626,666969,
776855,2025-08-05,R,592626,6,Bot,42,single,TEX,NYY,666969,,
776855,2025-08-05,R,666969,6,Bot,41,single,TEX,NYY,,,
776855,2025-08-05,R,543760,5,Bot,37,strikeout,TEX,NYY,669701,,
776855,2025-08-05,R,608369,5,Bot,36,field_out,TEX,NYY,669701,,
776855,2025-08-05,R,669701,5,Bot,35,walk,TEX,NYY,,,
776855,2025-08-05,R,696030,5,Bot,34,field_out,TEX,NYY,,,
776855,2025-08-05,R,641680,4,Bot,30,strikeout,TEX,NYY,,,592626
776855,2025-08-05,R,642133,4,Bot,29,field_out,TEX,NYY,,,592626
776855,2025-08-05,R,694671,4,Bot,28,field_out,TEX,NYY,,592626,
776855,2025-08-05,R,592626,4,Bot,27,double,TEX,NYY,,,
776855,2025-08-05,R,666969,3,Bot,23,field_out,TEX,NYY,,,669701
776855,2025-08-05,R,543760,3,Bot,22,field_out,TEX,NYY,,669701,
776855,2025-08-05,R,608369,3,Bot,21,field_out,TEX,NYY,,669701,
776855,2025-08-05,R,669701,3,Bot,20,double,TEX,NYY,,,
776855,2025-08-05,R,696030,2,Bot,15,field_out,TEX,NYY,694671,,592626
776855,2025-08-05,R,641680,2,Bot,14,strikeout,TEX,NYY,694671,,592626
776855,2025-08-05,R,642133,2,Bot,13,field_out,TEX,NYY,694671,592626,
776855,2025-08-05,R,694671,2,Bot,12,walk,TEX,NYY,592626,,
776855,2025-08-05,R,592626,2,Bot,11,walk,TEX,NYY,,,
776855,2025-08-05,R,666969,1,Bot,7,field_out,TEX,NYY,,543760,
776855,2025-08-05,R,543760,1,Bot,6,double,TEX,NYY,,,
776855,2025-08-05,R,608369,1,Bot,5,strikeout,TEX,NYY,,,
776855,2025-08-05,R,669701,1,Bot,4,strikeout,TEX,NYY,,,
776871,2025-08-04,R,673962,10,Bot,86,home_run,TEX,NYY,694671,608369,
776871,2025-08-04,R,694671,10,Bot,85,intent_walk,TEX,NYY,,608369,
776871,2025-08-04,R,666969,10,Bot,84,field_out,TEX,NYY,,608369,
776871,2025-08-04,R,543760,10,Bot,83,strikeout,TEX,NYY,,608369,
776871,2025-08-04,R,608369,9,Bot,79,field_out,TEX,NYY,,,
776871,2025-08-04,R,642133,9,Bot,78,strikeout,TEX,NYY,,,
776871,2025-08-04,R,592626,9,Bot,77,home_run,TEX,NYY,,,
776871,2025-08-04,R,543309,9,Bot,76,field_out,TEX,NYY,,,
776871,2025-08-04,R,669701,8,Bot,71,field_out,TEX,NYY,,,
776871,2025-08-04,R,673962,8,Bot,70,field_out,TEX,NYY,,,
776871,2025-08-04,R,694671,8,Bot,69,strikeout,TEX,NYY,,,
776871,2025-08-04,R,666969,7,Bot,65,strikeout,TEX,NYY,,,
776871,2025-08-04,R,543760,7,Bot,64,field_out,TEX,NYY,,,
776871,2025-08-04,R,608369,7,Bot,63,field_out,TEX,NYY,,,
776871,2025-08-04,R,664059,6,Bot,59,field_out,TEX,NYY,,,
776871,2025-08-04,R,677649,6,Bot,58,strikeout,TEX,NYY,,,
776871,2025-08-04,R,641680,6,Bot,57,field_out,TEX,NYY,,,
776871,2025-08-04,R,669701,5,Bot,52,strikeout,TEX,NYY,694671,,
776871,2025-08-04,R,673962,5,Bot,51,strikeout,TEX,NYY,694671,,
776871,2025-08-04,R,694671,5,Bot,50,single,TEX,NYY,,,
776871,2025-08-04,R,666969,5,Bot,49,strikeout,TEX,NYY,,,
776871,2025-08-04,R,543760,4,Bot,44,field_out,TEX,NYY,,677649,641680
776871,2025-08-04,R,608369,4,Bot,43,strikeout,TEX,NYY,,677649,641680
776871,2025-08-04,R,664059,4,Bot,42,field_out,TEX,NYY,677649,641680,
776871,2025-08-04,R,677649,4,Bot,41,single,TEX,NYY,641680,,
776871,2025-08-04,R,641680,4,Bot,40,walk,TEX,NYY,,,
776871,2025-08-04,R,669701,3,Bot,34,field_out,TEX,NYY,673962,,
776871,2025-08-04,R,673962,3,Bot,33,single,TEX,NYY,,,
776871,2025-08-04,R,694671,3,Bot,32,walk,TEX,NYY,,,
776871,2025-08-04,R,666969,3,Bot,31,strikeout,TEX,NYY,,,
776871,2025-08-04,R,543760,2,Bot,27,field_out,TEX,NYY,608369,,677649
776871,2025-08-04,R,608369,2,Bot,26,force_out,TEX,NYY,664059,677649,
776871,2025-08-04,R,664059,2,Bot,25,single,TEX,NYY,677649,641680,
776871,2025-08-04,R,677649,2,Bot,24,single,TEX,NYY,641680,669701,673962
776871,2025-08-04,R,641680,2,Bot,23,single,TEX,NYY,669701,673962,
776871,2025-08-04,R,669701,2,Bot,22,single,TEX,NYY,673962,694671,
776871,2025-08-04,R,673962,2,Bot,21,walk,TEX,NYY,,694671,
776871,2025-08-04,R,694671,2,Bot,20,double,TEX,NYY,,,
776871,2025-08-04,R,666969,2,Bot,19,strikeout,TEX,NYY,,,
776871,2025-08-04,R,543760,1,Bot,10,field_out,TEX,NYY,,,
776871,2025-08-04,R,608369,1,Bot,9,field_out,TEX,NYY,,,
776871,2025-08-04,R,664059,1,Bot,8,strikeout,TEX,NYY,,,
776883,2025-08-03,R,694671,9,Top,65,strikeout,SEA,TEX,,,
776883,2025-08-03,R,592626,9,Top,64,force_out,SEA,TEX,666969,,
776883,2025-08-03,R,666969,9,Top,63,walk,SEA,TEX,,,
776883,2025-08-03,R,543760,8,Top,59,field_out,SEA,TEX,,,
776883,2025-08-03,R,608369,8,Top,58,field_out,SEA,TEX,,,
776883,2025-08-03,R,669701,8,Top,57,field_out,SEA,TEX,,,
776883,2025-08-03,R,696030,7,Top,52,strikeout,SEA,TEX,,,
776883,2025-08-03,R,543309,7,Top,51,strikeout,SEA,TEX,,,
776883,2025-08-03,R,642133,7,Top,50,field_out,SEA,TEX,,,
776883,2025-08-03,R,694671,6,Top,46,field_out,SEA,TEX,,,
776883,2025-08-03,R,592626,6,Top,45,strikeout,SEA,TEX,,,
776883,2025-08-03,R,666969,6,Top,44,home_run,SEA,TEX,,,
776883,2025-08-03,R,543760,6,Top,43,field_out,SEA,TEX,,,
776883,2025-08-03,R,608369,5,Top,38,strikeout,SEA,TEX,,,
776883,2025-08-03,R,669701,5,Top,37,field_out,SEA,TEX,,,
776883,2025-08-03,R,696030,5,Top,36,field_out,SEA,TEX,,,
776883,2025-08-03,R,543309,4,Top,30,field_out,SEA,TEX,,642133,
776883,2025-08-03,R,642133,4,Top,29,double,SEA,TEX,,666969,
776883,2025-08-03,R,694671,4,Top,28,field_out,SEA,TEX,,666969,
776883,2025-08-03,R,592626,4,Top,27,field_out,SEA,TEX,,666969,
776883,2025-08-03,R,666969,4,Top,26,double,SEA,TEX,,,
776883,2025-08-03,R,543760,3,Top,20,strikeout,SEA,TEX,,,
776883,2025-08-03,R,608369,3,Top,19,home_run,SEA,TEX,669701,,
776883,2025-08-03,R,669701,3,Top,18,single,SEA,TEX,,,
776883,2025-08-03,R,696030,3,Top,17,field_out,SEA,TEX,,,
776883,2025-08-03,R,543309,3,Top,16,field_out,SEA,TEX,,,
776883,2025-08-03,R,642133,2,Top,11,force_out,SEA,TEX,666969,,
776883,2025-08-03,R,694671,2,Top,10,strikeout,SEA,TEX,666969,,
776883,2025-08-03,R,592626,2,Top,9,field_out,SEA,TEX,666969,,
776883,2025-08-03,R,666969,2,Top,8,single,SEA,TEX,,,
776883,2025-08-03,R,543760,1,Top,3,field_out,SEA,TEX,,,
776883,2025-08-03,R,608369,1,Top,2,field_out,SEA,TEX,,,
776883,2025-08-03,R,669701,1,Top,1,field_out,SEA,TEX,,,
776897,2025-08-02,R,669701,11,Top,87,field_out,SEA,TEX,,677649,694671
776897,2025-08-02,R,641680,11,Top,86,strikeout,SEA,TEX,,677649,694671
776897,2025-08-02,R,543309,11,Top,85,strikeout,SEA,TEX,677649,,694671
776897,2025-08-02,R,677649,11,Top,84,single,SEA,TEX,694671,,664059
776897,2025-08-02,R,694671,11,Top,83,single,SEA,TEX,664059,,666969
776897,2025-08-02,R,592626,11,Top,82,single,SEA,TEX,,666969,
776897,2025-08-02,R,666969,10,Top,76,strikeout,SEA,TEX,,608369,696030
776897,2025-08-02,R,543760,10,Top,75,field_out,SEA,TEX,608369,696030,543309
776897,2025-08-02,R,608369,10,Top,74,intent_walk,SEA,TEX,,696030,543309
776897,2025-08-02,R,669701,10,Top,73,sac_bunt,SEA,TEX,696030,543309,
776897,2025-08-02,R,696030,10,Top,72,single,SEA,TEX,543309,,
776897,2025-08-02,R,543309,10,Top,71,single,SEA,TEX,,677649,
776897,2025-08-02,R,642133,9,Top,66,field_out,SEA,TEX,,694671,
776897,2025-08-02,R,694671,9,Top,65,double,SEA,TEX,,,
776897,2025-08-02,R,592626,9,Top,64,field_out,SEA,TEX,,,
776897,2025-08-02,R,666969,9,Top,63,field_out,SEA,TEX,,,
776897,2025-08-02,R,543760,8,Top,59,field_out,SEA,TEX,,,
776897,2025-08-02,R,608369,8,Top,58,field_out,SEA,TEX,,,
776897,2025-08-02,R,669701,8,Top,57,field_out,SEA,TEX,,,
776897,2025-08-02,R,696030,7,Top,50,field_out,SEA,TEX,543309,,
776897,2025-08-02,R,543309,7,Top,49,walk,SEA,TEX,,,
776897,2025-08-02,R,642133,7,Top,48,strikeout,SEA,TEX,,,
776897,2025-08-02,R,694671,7,Top,47,field_out,SEA,TEX,,,
776897,2025-08-02,R,592626,6,Top,39,field_out,SEA,TEX,,,
776897,2025-08-02,R,666969,6,Top,38,field_out,SEA,TEX,,,
776897,2025-08-02,R,543760,6,Top,37,single,SEA,TEX,,,
776897,2025-08-02,R,608369,5,Top,33,grounded_into_double_play,SEA,TEX,696030,,
776897,2025-08-02,R,669701,5,Top,32,field_out,SEA,TEX,696030,,
776897,2025-08-02,R,696030,5,Top,31,hit_by_pitch,SEA,TEX,,,
776897,2025-08-02,R,543309,4,Top,27,field_out,SEA,TEX,,642133,
776897,2025-08-02,R,642133,4,Top,26,double,SEA,TEX,,,
776897,2025-08-02,R,694671,4,Top,25,field_out,SEA,TEX,,,
776897,2025-08-02,R,592626,4,Top,24,field_out,SEA,TEX,,,
776897,2025-08-02,R,666969,3,Top,19,strikeout,SEA,TEX,608369,,696030
776897,2025-08-02,R,543760,3,Top,18,field_out,SEA,TEX,608369,,696030
776897,2025-08-02,R,608369,3,Top,17,single,SEA,TEX,696030,,
776897,2025-08-02,R,669701,3,Top,16,field_out,SEA,TEX,696030,,
776897,2025-08-02,R,696030,3,Top,15,walk,SEA,TEX,,,
776897,2025-08-02,R,543309,3,Top,14,home_run,SEA,TEX,642133,,
776897,2025-08-02,R,642133,3,Top,13,single,SEA,TEX,,,
776897,2025-08-02,R,694671,2,Top,9,strikeout,SEA,TEX,,,
776897,2025-08-02,R,592626,2,Top,8,strikeout,SEA,TEX,,,
776897,2025-08-02,R,666969,2,Top,7,field_out,SEA,TEX,,,
776897,2025-08-02,R,543760,1,Top,3,field_out,SEA,TEX,,,
776897,2025-08-02,R,608369,1,Top,2,field_out,SEA,TEX,,,
776897,2025-08-02,R,669701,1,Top,1,strikeout,SEA,TEX,,,
776908,2025-08-01,R,664059,9,Top,67,field_out,SEA,TEX,,,
776908,2025-08-01,R,694671,9,Top,66,field_out,SEA,TEX,,,
776908,2025-08-01,R,694497,9,Top,65,strikeout,SEA,TEX,,,
776908,2025-08-01,R,666969,8,Top,60,field_out,SEA,TEX,,,
776908,2025-08-01,R,543760,8,Top,59,field_out,SEA,TEX,,,
776908,2025-08-01,R,608369,8,Top,58,strikeout,SEA,TEX,,,
776908,2025-08-01,R,669701,7,Top,54,field_out,SEA,TEX,,,664059
776908,2025-08-01,R,641680,7,Top,53,strikeout,SEA,TEX,,,664059
776908,2025-08-01,R,677649,7,Top,52,field_out,SEA,TEX,,664059,
776908,2025-08-01,R,664059,7,Top,51,double,SEA,TEX,,,
776908,2025-08-01,R,694671,6,Top,47,strikeout,SEA,TEX,,,
776908,2025-08-01,R,694497,6,Top,46,field_out,SEA,TEX,,,
776908,2025-08-01,R,666969,6,Top,45,field_out,SEA,TEX,,,
776908,2025-08-01,R,543760,5,Top,38,field_out,SEA,TEX,,,
776908,2025-08-01,R,608369,5,Top,37,field_out,SEA,TEX,,,
776908,2025-08-01,R,669701,5,Top,36,field_out,SEA,TEX,,,
776908,2025-08-01,R,641680,4,Top,32,strikeout,SEA,TEX,592626,,694671
776908,2025-08-01,R,642133,4,Top,31,strikeout,SEA,TEX,592626,,694671
776908,2025-08-01,R,592626,4,Top,30,single,SEA,TEX,694671,,
776908,2025-08-01,R,694671,4,Top,29,single,SEA,TEX,,,
776908,2025-08-01,R,694497,4,Top,28,strikeout,SEA,TEX,,,
776908,2025-08-01,R,666969,3,Top,23,field_out,SEA,TEX,,543760,
776908,2025-08-01,R,543760,3,Top,22,double,SEA,TEX,,669701,
776908,2025-08-01,R,608369,3,Top,21,field_out,SEA,TEX,669701,,
776908,2025-08-01,R,669701,3,Top,20,single,SEA,TEX,,,642133
776908,2025-08-01,R,641680,3,Top,19,field_out,SEA,TEX,,642133,
776908,2025-08-01,R,642133,3,Top,18,double,SEA,TEX,592626,,
776908,2025-08-01,R,592626,3,Top,17,hit_by_pitch,SEA,TEX,,,
776908,2025-08-01,R,694671,2,Top,9,strikeout,SEA,TEX,,,
776908,2025-08-01,R,694497,2,Top,8,strikeout,SEA,TEX,,,
776908,2025-08-01,R,666969,2,Top,7,field_out,SEA,TEX,,,
776908,2025-08-01,R,543760,1,Top,3,strikeout,SEA,TEX,,,
776908,2025-08-01,R,608369,1,Top,2,field_out,SEA,TEX,,,
776908,2025-08-01,R,669701,1,Top,1,field_out,SEA,TEX,,,
776923,2025-07-31,R,664059,9,Top,68,strikeout,SEA,TEX,666969,,
776923,2025-07-31,R,666969,9,Top,67,single,SEA,TEX,,,
776923,2025-07-31,R,543760,9,Top,66,field_out,SEA,TEX,,,
776923,2025-07-31,R,608369,9,Top,65,strikeout,SEA,TEX,,,
776923,2025-07-31,R,669701,8,Top,60,strikeout,SEA,TEX,,,
776923,2025-07-31,R,543309,8,Top,59,field_out,SEA,TEX,,,
776923,2025-07-31,R,642133,8,Top,58,field_out,SEA,TEX,,,
776923,2025-07-31,R,592626,7,Top,54,field_out,SEA,TEX,,,
776923,2025-07-31,R,694671,7,Top,53,field_out,SEA,TEX,,,
776923,2025-07-31,R,664059,7,Top,52,field_out,SEA,TEX,,,
776923,2025-07-31,R,666969,6,Top,45,field_out,SEA,TEX,,543760,608369
776923,2025-07-31,R,543760,6,Top,44,double,SEA,TEX,608369,,
776923,2025-07-31,R,608369,6,Top,43,single,SEA,TEX,,,
776923,2025-07-31,R,669701,6,Top,42,strikeout,SEA,TEX,,,
776923,2025-07-31,R,543309,6,Top,41,strikeout,SEA,TEX,,,
776923,2025-07-31,R,642133,5,Top,34,field_out,SEA,TEX,,,
776923,2025-07-31,R,592626,5,Top,33,strikeout,SEA,TEX,,,
776923,2025-07-31,R,694671,5,Top,32,field_out,SEA,TEX,,,
776923,2025-07-31,R,694497,4,Top,26,strikeout,SEA,TEX,,,
776923,2025-07-31,R,666969,4,Top,25,field_out,SEA,TEX,,,
776923,2025-07-31,R,543760,4,Top,24,field_out,SEA,TEX,,,
776923,2025-07-31,R,608369,3,Top,19,strikeout,SEA,TEX,642133,592626,
776923,2025-07-31,R,669701,3,Top,18,strikeout,SEA,TEX,642133,592626,
776923,2025-07-31,R,543309,3,Top,17,field_out,SEA,TEX,642133,592626,
776923,2025-07-31,R,642133,3,Top,16,single,SEA,TEX,592626,,
776923,2025-07-31,R,592626,3,Top,15,walk,SEA,TEX,,,
776923,2025-07-31,R,694671,2,Top,10,field_out,SEA,TEX,,,
776923,2025-07-31,R,694497,2,Top,9,field_out,SEA,TEX,,,
776923,2025-07-31,R,666969,2,Top,8,field_out,SEA,TEX,,,
776923,2025-07-31,R,543760,1,Top,3,grounded_into_double_play,SEA,TEX,608369,,
776923,2025-07-31,R,608369,1,Top,2,walk,SEA,TEX,,,
776923,2025-07-31,R,669701,1,Top,1,field_out,SEA,TEX,,,
776932,2025-07-30,R,694671,9,Top,74,field_out,LAA,TEX,543760,,
776932,2025-07-30,R,666969,9,Top,73,field_out,LAA,TEX,543760,,
776932,2025-07-30,R,543760,9,Top,72,force_out,LAA,TEX,608369,,
776932,2025-07-30,R,608369,9,Top,71,single,LAA,TEX,,,
776932,2025-07-30,R,669701,8,Top,64,strikeout,LAA,TEX,641680,673962,694497
776932,2025-07-30,R,641680,8,Top,63,walk,LAA,TEX,673962,694497,543309
776932,2025-07-30,R,673962,8,Top,62,single,LAA,TEX,694497,543309,
776932,2025-07-30,R,694497,8,Top,61,single,LAA,TEX,543309,694671,
776932,2025-07-30,R,543309,8,Top,60,single,LAA,TEX,694671,,
776932,2025-07-30,R,694671,8,Top,59,strikeout,LAA,TEX,,,
776932,2025-07-30,R,666969,8,Top,58,home_run,LAA,TEX,,543760,
776932,2025-07-30,R,543760,8,Top,57,single,LAA,TEX,,,
776932,2025-07-30,R,608369,8,Top,56,strikeout,LAA,TEX,,,
776932,2025-07-30,R,669701,8,Top,55,field_out,LAA,TEX,,,
776932,2025-07-30,R,641680,7,Top,51,field_out,LAA,TEX,,,
776932,2025-07-30,R,673962,7,Top,50,strikeout,LAA,TEX,,,
776932,2025-07-30,R,694497,7,Top,49,field_out,LAA,TEX,,,
776932,2025-07-30,R,543309,6,Top,45,field_out,LAA,TEX,,694671,
776932,2025-07-30,R,694671,6,Top,44,double,LAA,TEX,,,
776932,2025-07-30,R,666969,6,Top,43,grounded_into_double_play,LAA,TEX,543760,,
776932,2025-07-30,R,543760,6,Top,42,single,LAA,TEX,,608369,
776932,2025-07-30,R,608369,6,Top,41,field_error,LAA,TEX,,,
776932,2025-07-30,R,669701,5,Top,37,field_out,LAA,TEX,,,694497
776932,2025-07-30,R,641680,5,Top,36,strikeout,LAA,TEX,,,694497
776932,2025-07-30,R,673962,5,Top,35,field_out,LAA,TEX,,694497,
776932,2025-07-30,R,694497,5,Top,34,walk,LAA,TEX,,,
776932,2025-07-30,R,543309,4,Top,27,strikeout,LAA,TEX,,,
776932,2025-07-30,R,694671,4,Top,26,single,LAA,TEX,,,543760
776932,2025-07-30,R,666969,4,Top,25,field_out,LAA,TEX,,543760,
776932,2025-07-30,R,543760,4,Top,24,double,LAA,TEX,,,
776932,2025-07-30,R,608369,3,Top,17,strikeout,LAA,TEX,,,
776932,2025-07-30,R,669701,3,Top,16,field_out,LAA,TEX,,,
